Société "Date de création OMS" "Numéro de commande" "Version" "Statut "
01 "2020-11-26 11:06:04" C01/QFH419A 2020-11-26-10.50.34.973000 400
01 "2020-11-26 11:06:04" C01/MFB438P 2020-11-26-10.53.50.459000 2000
01 "2020-11-26 11:06:05" C01/QFH434 2020-11-26-10.53.51.060000 400
01 "2020-11-26 11:06:05" C01/QFH449 2020-11-26-10.53.51.206000 400
01 "2020-11-26 11:06:05" C01/QFH469 2020-11-26-10.53.51.426000 400
01 "2020-11-26 11:06:04" C01/PVU076 2020-11-26-10.57.07.268000 2000
01 "2020-11-26 11:06:05" C01/QFH506 2020-11-26-10.57.07.972000 400
01 "2020-11-26 11:06:06" C01/QFH542 2020-11-26-10.57.09.219000 400
01 "2020-11-26 11:11:01" C01/MFJ329C 2020-11-26-11.00.24.888000 2000
01 "2020-11-26 11:11:01" C01/MFJ329E 2020-11-26-11.00.25.014000 2000
01 "2020-11-26 11:11:02" C01/QFH546 2020-11-26-11.00.25.571000 400
01 "2020-11-26 11:11:02" C01/QFH553 2020-11-26-11.00.26.185000 400
01 "2020-11-26 11:11:02" C01/QFH568 2020-11-26-11.00.26.489000 400
01 "2020-11-26 11:16:01" C01/LSA067T 2020-11-26-11.03.43.442000 2000
01 "2020-11-26 11:16:01" C01/QFA216 2020-11-26-11.03.43.826000 2000
01 "2020-11-26 11:16:02" C01/QFH621 2020-11-26-11.03.44.244000 400
01 "2020-11-26 11:16:02" C01/QFH625 2020-11-26-11.03.44.944000 400
01 "2020-11-26 11:16:02" C01/QFH632 2020-11-26-11.03.45.033000 400
01 "2020-11-26 11:16:02" C01/QFH650 2020-11-26-11.03.45.322000 400
01 "2020-11-26 11:21:00" C01/PPA118A 2020-11-26-11.07.00.971000 2000
01 "2020-11-26 11:21:00" C01/QDU549 2020-11-26-11.07.01.082000 2000
01 "2020-11-26 11:21:00" C01/QFH694 2020-11-26-11.07.01.497000 400
01 "2020-11-26 11:21:01" C01/QFH717 2020-11-26-11.07.02.195000 400
01 "2020-11-26 11:21:01" C01/QFH728 2020-11-26-11.10.17.793000 400
01 "2020-11-26 11:21:01" C01/QFH733 2020-11-26-11.10.18.041000 400
01 "2020-11-26 11:21:01" C01/QFH735 2020-11-26-11.10.18.108000 400
01 "2020-11-26 11:21:02" C01/QFH742 2020-11-26-11.10.18.330000 400
01 "2020-11-26 11:21:02" C01/QFH755 2020-11-26-11.10.18.563000 400
01 "2020-11-26 11:21:02" C01/QFH768 2020-11-26-11.10.18.869000 400
01 "2020-11-26 11:21:02" C01/QFH782 2020-11-26-11.13.34.321000 400
01 "2020-11-26 11:21:02" C01/QFH817 2020-11-26-11.13.34.543000 400
    
    
    
    
    
01 "2020-11-26 09:36:03" C01/QFF840 2020-11-26-09.24.57.421000 1100
01 "2020-11-26 09:36:04" C01/QES486 2020-11-26-09.28.13.676000 400
01 "2020-11-26 09:36:04" C01/QFF914 2020-11-26-09.28.14.657000 1100
01 "2020-11-26 09:36:05" C01/QFF943 2020-11-26-09.28.15.220000 1100
01 "2020-11-26 09:36:05" C01/QFF956E 2020-11-26-09.28.15.385000 1100
01 "2020-11-26 09:40:00" C01/QFF760 2020-11-26-09.21.39.426000 900
01 "2020-11-26 09:41:00" C01/PSV573 2020-11-26-09.31.31.107000 400
01 "2020-11-26 09:41:00" C01/QFB975A 2020-11-26-09.31.31.729000 900
01 "2020-11-26 09:41:00" C01/QFF969 2020-11-26-09.31.31.841000 400
01 "2020-11-26 09:41:01" C01/QFF987 2020-11-26-09.31.32.375000 1100
01 "2020-11-26 09:41:01" C01/QFG007 2020-11-26-09.31.32.568000 400
01 "2020-11-26 09:46:01" C01/QDH088B 2020-11-26-09.34.48.657000 400
01 "2020-11-26 09:46:01" C01/QDU514B 2020-11-26-09.34.48.983000 400
01 "2020-11-26 09:46:01" C01/QDW672 2020-11-26-09.34.49.078000 400
01 "2020-11-26 09:46:01" C01/QEC182 2020-11-26-09.34.49.184000 400
01 "2020-11-26 09:46:01" C01/QEQ558 2020-11-26-09.34.49.393000 400
01 "2020-11-26 09:46:02" C01/QFG045 2020-11-26-09.34.49.917000 400
01 "2020-11-26 09:46:02" C01/QFG068A 2020-11-26-09.34.50.606000 400
01 "2020-11-26 09:46:02" C01/QFG098 2020-11-26-09.38.07.296000 1100
01 "2020-11-26 09:46:02" C01/QFG108 2020-11-26-09.38.07.568000 1100
01 "2020-11-26 09:46:03" C01/QFG119 2020-11-26-09.38.07.878000 1100
01 "2020-11-26 09:46:03" C01/QFG126 2020-11-26-09.38.08.213000 1100
01 "2020-11-26 09:51:00" C01/QFG102 2020-11-26-09.41.26.326000 1100
01 "2020-11-26 09:51:00" C01/QFG179 2020-11-26-09.41.26.873000 1100
01 "2020-11-26 09:51:01" C01/QFG205 2020-11-26-09.41.27.283000 1100
01 "2020-11-26 09:51:01" C01/QDC488 2020-11-26-09.44.43.586000 400
01 "2020-11-26 09:51:01" C01/QDU228 2020-11-26-09.44.43.751000 400
01 "2020-11-26 09:51:01" C01/QEE357D 2020-11-26-09.44.43.987000 400
01 "2020-11-26 09:51:01" C01/QFF513 2020-11-26-09.44.44.173000 1100
01 "2020-11-26 09:51:01" C01/QFG210A 2020-11-26-09.44.44.421000 400
01 "2020-11-26 09:51:01" C01/QFG236 2020-11-26-09.44.44.930000 400
01 "2020-11-26 09:51:02" C01/QFG256 2020-11-26-09.44.46.173000 1100
01 "2020-11-26 10:01:00" C01/QFG238 2020-11-26-09.48.02.151000 400
01 "2020-11-26 10:01:01" C01/QFG290 2020-11-26-09.48.02.619000 1100
01 "2020-11-26 10:01:01" C01/QFG294 2020-11-26-09.48.02.774000 400
01 "2020-11-26 10:01:01" C01/QFG306 2020-11-26-09.48.03.077000 1100
01 "2020-11-26 10:01:01" C01/QFG313 2020-11-26-09.48.03.397000 1100
01 "2020-11-26 10:06:01" C01/PZH202 2020-11-26-09.54.36.438000 400
01 "2020-11-26 10:06:02" C01/QDX107 2020-11-26-09.54.36.980000 400
01 "2020-11-26 10:06:02" C01/QFD755 2020-11-26-09.54.37.561000 400
01 "2020-11-26 10:06:03" C01/QFG336B 2020-11-26-09.51.20.456000 1100
01 "2020-11-26 10:06:03" C01/QFG368 2020-11-26-09.54.37.751000 400
01 "2020-11-26 10:11:01" C01/PQN898 2020-11-26-09.57.53.823000 400
01 "2020-11-26 10:11:01" C01/QDF047A 2020-11-26-09.57.54.100000 400
01 "2020-11-26 10:11:01" C01/QFG460 2020-11-26-09.57.54.363000 1100
01 "2020-11-26 10:11:02" C01/QFG471 2020-11-26-09.57.54.627000 400
01 "2020-11-26 10:11:02" C01/PSN383D 2020-11-26-10.01.10.306000 1100
01 "2020-11-26 10:11:02" C01/PXG045 2020-11-26-10.01.10.450000 400
01 "2020-11-26 10:11:03" C01/QFG531B 2020-11-26-10.01.11.922000 400
01 "2020-11-26 10:16:02" C01/QFG604 2020-11-26-10.04.28.820000 400
01 "2020-11-26 10:21:00" C01/NCK091C 2020-11-26-10.07.44.242000 400
01 "2020-11-26 10:21:01" C01/QDL388 2020-11-26-10.11.01.500000 400
01 "2020-11-26 10:21:01" C01/QFG468 2020-11-26-10.07.44.861000 400
01 "2020-11-26 10:21:01" C01/QFG512A 2020-11-26-10.11.01.896000 400
01 "2020-11-26 10:21:01" C01/QFG615A 2020-11-26-10.07.44.937000 400
01 "2020-11-26 10:21:02" C01/QFG618B 2020-11-26-10.07.45.133000 400
01 "2020-11-26 10:21:02" C01/QFG653 2020-11-26-10.07.45.668000 1100
01 "2020-11-26 10:21:03" C01/QFG707 2020-11-26-10.11.02.449000 1100
01 "2020-11-26 10:21:04" C01/QFG739B 2020-11-26-10.11.03.739000 400
01 "2020-11-26 10:21:04" C01/QFG747 2020-11-26-10.11.03.886000 1100
01 "2020-11-26 10:21:04" C01/QFG749 2020-11-26-10.11.04.230000 1100
01 "2020-11-26 10:21:04" C01/QFG749B 2020-11-26-10.11.04.403000 400
01 "2020-11-26 10:26:02" C01/QAA798A 2020-11-26-10.14.20.784000 400
01 "2020-11-26 10:26:03" C01/QDZ701A 2020-11-26-10.14.21.385000 400
01 "2020-11-26 10:26:03" C01/QEF529 2020-11-26-10.14.21.565000 400
01 "2020-11-26 10:26:03" C01/QEN569 2020-11-26-10.14.21.704000 400
01 "2020-11-26 10:26:03" C01/QES206A 2020-11-26-10.14.21.836000 400
01 "2020-11-26 10:26:03" C01/QEW266A 2020-11-26-10.14.21.972000 400
01 "2020-11-26 10:26:03" C01/QEY357 2020-11-26-10.14.22.081000 400
01 "2020-11-26 10:26:03" C01/QFG761 2020-11-26-10.14.22.245000 1100
01 "2020-11-26 10:26:04" C01/QFG763B 2020-11-26-10.14.22.421000 400
01 "2020-11-26 10:26:04" C01/QFG774 2020-11-26-10.14.22.640000 1100
01 "2020-11-26 10:31:01" C01/PTT717 2020-11-26-10.17.39.034000 1100
01 "2020-11-26 10:31:01" C01/QFG821 2020-11-26-10.17.39.704000 400
01 "2020-11-26 10:31:01" C01/QFG834 2020-11-26-10.17.40.044000 1100
01 "2020-11-26 10:31:02" C01/QFG847 2020-11-26-10.17.40.409000 400
01 "2020-11-26 10:31:03" C01/QFG870 2020-11-26-10.17.41.076000 400
01 "2020-11-26 10:31:03" C01/QFG874 2020-11-26-10.20.57.300000 1100
01 "2020-11-26 10:31:04" C01/QFG894 2020-11-26-10.20.57.766000 1100
01 "2020-11-26 10:31:04" C01/QFG900 2020-11-26-10.20.58.067000 1100
01 "2020-11-26 10:31:04" C01/QFG911 2020-11-26-10.20.58.378000 900
01 "2020-11-26 10:36:02" C01/PYR351A 2020-11-26-10.27.31.874000 400
01 "2020-11-26 10:36:02" C01/QDK440 2020-11-26-10.27.32.561000 400
01 "2020-11-26 10:36:03" C01/QEY409C 2020-11-26-10.24.15.171000 400
01 "2020-11-26 10:36:03" C01/QFG792 2020-11-26-10.27.33.150000 400
01 "2020-11-26 10:36:03" C01/QFG931 2020-11-26-10.24.15.260000 1100
01 "2020-11-26 10:36:03" C01/QFG939 2020-11-26-10.24.15.527000 1100
01 "2020-11-26 10:36:04" C01/QFG977 2020-11-26-10.24.16.006000 1100
01 "2020-11-26 10:36:04" C01/QFH023 2020-11-26-10.27.34.028000 400
01 "2020-11-26 10:36:04" C01/QFH041 2020-11-26-10.27.34.609000 1100
01 "2020-11-26 10:41:00" C01/PWF788B 2020-11-26-10.30.50.552000 400
01 "2020-11-26 10:41:01" C01/PZD462A 2020-11-26-10.30.50.669000 1100
01 "2020-11-26 10:41:01" C01/QFF935A 2020-11-26-10.30.51.109000 1100
01 "2020-11-26 10:41:01" C01/QFH070 2020-11-26-10.30.51.280000 1100
01 "2020-11-26 10:41:01" C01/QFH081 2020-11-26-10.30.51.604000 1100
01 "2020-11-26 10:41:01" C01/QFH085 2020-11-26-10.30.51.804000 1100
01 "2020-11-26 10:41:02" C01/QFH090 2020-11-26-10.30.52.073000 1100
01 "2020-11-26 10:51:00" F01/152816 2020-11-26-10.35.10.783000 1100
01 "2020-11-26 10:51:00" C01/PZN133F 2020-11-26-10.34.08.190000 400
01 "2020-11-26 10:51:00" C01/QBG061E 2020-11-26-10.34.08.393000 400
01 "2020-11-26 10:51:01" C01/QDY416A 2020-11-26-10.34.08.529000 400
01 "2020-11-26 10:51:01" C01/QFH128 2020-11-26-10.34.08.836000 1100
01 "2020-11-26 10:51:01" C01/QFH140 2020-11-26-10.34.08.974000 400
01 "2020-11-26 10:51:02" C01/QDG805B 2020-11-26-10.37.25.131000 400
01 "2020-11-26 10:51:02" C01/QFB863 2020-11-26-10.37.25.899000 900
01 "2020-11-26 10:51:03" C01/QFH179 2020-11-26-10.37.26.516000 1100
01 "2020-11-26 10:56:00" C01/PYJ322 2020-11-26-10.43.59.354000 400
01 "2020-11-26 10:56:01" C01/QFH263 2020-11-26-10.43.59.610000 1100
01 "2020-11-26 10:56:01" C01/QFH298 2020-11-26-10.43.59.967000 1100
01 "2020-11-26 10:56:01" C01/QFH300 2020-11-26-10.44.00.126000 900
01 "2020-11-26 11:01:00" C01/PRB749 2020-11-26-10.47.15.973000 2000
01 "2020-11-26 11:01:01" C01/QDX107 2020-11-26-10.47.16.367000 2000
01 "2020-11-26 11:01:01" C01/QEH860 2020-11-26-10.47.16.555000 2000
01 "2020-11-26 11:01:01" C01/QEW877A 2020-11-26-10.47.16.863000 2000
01 "2020-11-26 11:01:01" C01/QEY292 2020-11-26-10.47.16.937000 2000
01 "2020-11-26 11:01:01" C01/QFB210 2020-11-26-10.47.17.019000 2000
01 "2020-11-26 11:01:02" C01/QFG512 2020-11-26-10.47.17.163000 2000
01 "2020-11-26 11:01:02" C01/QFH324 2020-11-26-10.47.17.248000 400
01 "2020-11-26 11:01:02" C01/QFH328 2020-11-26-10.47.17.585000 1100
01 "2020-11-26 11:01:02" C01/QFH339 2020-11-26-10.47.17.914000 1100
01 "2020-11-26 11:01:02" C01/QFH342 2020-11-26-10.47.18.198000 1100
01 "2020-11-26 11:01:03" C01/QFH357 2020-11-26-10.47.18.369000 1100
01 "2020-11-26 11:06:02" C01/QEK257D 2020-11-26-10.50.33.830000 400
01 "2020-11-26 11:06:03" C01/QFH369B 2020-11-26-10.50.34.377000 400
01 "2020-11-26 11:06:04" C01/QFH400 2020-11-26-10.50.34.628000 400
01 "2020-11-26 11:06:04" C01/QFH406 2020-11-26-10.50.34.752000 400
01 "2020-11-26 11:06:04" C01/QFH417 2020-11-26-10.50.34.850000 400
01 "2020-11-26 11:06:05" C01/QFH469B 2020-11-26-10.53.51.592000 400
01 "2020-11-26 11:06:05" C01/QFH469D 2020-11-26-10.53.51.672000 400
01 "2020-11-26 11:06:05" C01/QFH509 2020-11-26-10.57.08.164000 400
01 "2020-11-26 11:06:05" C01/QFH512 2020-11-26-10.57.08.326000 1100
01 "2020-11-26 11:06:05" C01/QFH516 2020-11-26-10.57.08.573000 400
01 "2020-11-26 11:06:06" C01/QFH532 2020-11-26-10.57.08.915000 4000
01 "2020-11-26 11:11:01" C01/QFH541 2020-11-26-11.00.25.360000 400
01 "2020-11-26 11:11:02" C01/QFH549A 2020-11-26-11.00.25.872000 400
01 "2020-11-26 11:11:02" C01/QFH581 2020-11-26-11.00.26.797000 400
01 "2020-11-26 11:11:02" C01/QFH585 2020-11-26-11.00.27.168000 400
01 "2020-11-26 11:15:00" C01/QFH499 2020-11-26-10.57.07.746000 400
01 "2020-11-26 11:16:00" C01/LSA067 2020-11-26-11.03.42.827000 2000
01 "2020-11-26 11:16:01" C01/LSA067C 2020-11-26-11.03.43.013000 2000
01 "2020-11-26 11:16:01" C01/LSA067E 2020-11-26-11.03.43.108000 2000
01 "2020-11-26 11:16:01" C01/LSA067G 2020-11-26-11.03.43.210000 2000
01 "2020-11-26 11:16:01" C01/LSA067I 2020-11-26-11.03.43.285000 2000
01 "2020-11-26 11:16:01" C01/LSA067K 2020-11-26-11.03.43.365000 2000
01 "2020-11-26 11:16:01" C01/PXJ072A 2020-11-26-11.03.43.595000 2000
01 "2020-11-26 11:21:00" C01/QFH673 2020-11-26-11.07.01.417000 400
01 "2020-11-26 11:21:01" C01/QFH705 2020-11-26-11.07.01.787000 400
01 "2020-11-26 11:21:01" C01/QFH709 2020-11-26-11.07.01.946000 400
01 "2020-11-26 11:21:01" C01/PWF027 2020-11-26-11.13.34.137000 2000
01 "2020-11-26 11:21:01" C01/PWF582B 2020-11-26-11.13.34.213000 400
01 "2020-11-26 11:21:01" C01/QBL468 2020-11-26-11.10.17.432000 2000
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
01 "2020-11-25 20:35:04" C01/QDL924 2020-11-25-20.23.11.952000 1100
01 "2020-11-25 20:35:04" C01/QEV221A 2020-11-25-20.23.12.369000 1100
01 "2020-11-25 20:39:00" C01/QDX109 2020-11-25-20.26.27.698000 1100
01 "2020-11-25 20:39:00" C01/QDX490C 2020-11-25-20.26.27.804000 1100
01 "2020-11-25 20:39:00" C01/QEE429 2020-11-25-20.26.28.015000 1100
01 "2020-11-25 20:39:00" C01/QEG370 2020-11-25-20.26.28.138000 1100
01 "2020-11-25 20:39:01" C01/QEJ877 2020-11-25-20.26.28.325000 1100
01 "2020-11-25 20:39:01" C01/QES064D 2020-11-25-20.26.28.446000 900
01 "2020-11-25 20:39:01" C01/QEU983 2020-11-25-20.26.28.650000 1100
01 "2020-11-26 03:45:01" C01/PYK739I 2020-11-26-03.32.15.974000 400
01 "2020-11-26 03:45:01" C01/PZF261D 2020-11-26-03.32.16.140000 900
01 "2020-11-26 03:45:01" C01/QAM593B 2020-11-26-03.32.16.512000 900
01 "2020-11-26 03:45:01" C01/QAY340B 2020-11-26-03.32.16.914000 900
01 "2020-11-26 03:45:01" C01/QBJ878A 2020-11-26-03.32.17.166000 900
01 "2020-11-26 03:45:02" C01/QCX678D 2020-11-26-03.32.17.732000 400
01 "2020-11-26 03:45:02" C01/QDX418C 2020-11-26-03.32.17.866000 1100
01 "2020-11-26 03:45:02" C01/QEA531A 2020-11-26-03.32.17.997000 1100
01 "2020-11-26 03:45:02" C01/QEK155A 2020-11-26-03.32.18.131000 900
01 "2020-11-26 03:45:03" C01/QEU256A 2020-11-26-03.32.18.692000 1100
01 "2020-11-26 03:45:03" C01/QEY373A 2020-11-26-03.32.18.939000 1100
01 "2020-11-26 03:45:03" C01/QFC456 2020-11-26-03.32.19.174000 400
01 "2020-11-26 04:05:00" C01/QFD597 2020-11-26-03.55.04.864000 400
01 "2020-11-26 04:05:00" C01/QFD599A 2020-11-26-03.55.05.068000 400
01 "2020-11-26 04:05:00" C01/QFD601 2020-11-26-03.55.05.179000 1100
01 "2020-11-26 04:05:01" C01/QFD616A 2020-11-26-03.55.05.849000 400
01 "2020-11-26 04:05:01" C01/QFD621A 2020-11-26-03.55.05.994000 400
01 "2020-11-26 04:05:01" C01/QFD625 2020-11-26-03.55.06.212000 1100
01 "2020-11-26 04:05:01" C01/QFD627 2020-11-26-03.55.06.380000 900
01 "2020-11-26 04:05:01" C01/QFD629 2020-11-26-03.55.06.602000 1100
01 "2020-11-26 04:05:02" C01/QFD637B 2020-11-26-03.55.07.296000 400
01 "2020-11-26 06:54:00" C01/QEH242 2020-11-26-06.44.12.429000 400
01 "2020-11-26 07:16:00" C01/QFD681 2020-11-26-06.57.13.104000 1100
01 "2020-11-26 07:16:01" C01/QFD706 2020-11-26-07.06.58.749000 1100
01 "2020-11-26 07:24:00" C01/QFD711 2020-11-26-07.10.14.015000 1100
01 "2020-11-26 07:29:00" C01/QFD733 2020-11-26-07.20.01.744000 1100
01 "2020-11-26 07:36:00" C01/QFD742 2020-11-26-07.23.18.078000 1100
01 "2020-11-26 07:41:00" C01/QFD760 2020-11-26-07.29.52.013000 1100
01 "2020-11-26 07:44:00" C01/QFD775 2020-11-26-07.33.07.521000 1100
01 "2020-11-26 07:51:01" C01/QFD815 2020-11-26-07.42.53.884000 1100
01 "2020-11-26 07:51:01" C01/QFD831 2020-11-26-07.42.54.051000 1100
01 "2020-11-26 07:51:01" C01/QFD842 2020-11-26-07.42.54.154000 1100
01 "2020-11-26 08:01:00" C01/QFD929 2020-11-26-07.49.25.478000 1100
01 "2020-11-26 08:11:00" C01/QEZ176 2020-11-26-07.59.13.622000 400
01 "2020-11-26 08:11:01" C01/QFD990 2020-11-26-07.55.57.574000 400
01 "2020-11-26 08:11:01" C01/QFD992A 2020-11-26-07.55.57.743000 1100
01 "2020-11-26 08:11:01" C01/QFE023 2020-11-26-07.59.13.763000 400
01 "2020-11-26 08:11:01" C01/QFE038 2020-11-26-07.59.13.959000 1100
01 "2020-11-26 08:11:01" C01/QFE046B 2020-11-26-07.59.14.187000 400
01 "2020-11-26 08:16:00" C01/QFE085 2020-11-26-08.02.29.413000 400
01 "2020-11-26 08:16:00" C01/QFE092B 2020-11-26-08.02.29.533000 400
01 "2020-11-26 08:16:00" C01/QFE096 2020-11-26-08.02.29.619000 1100
01 "2020-11-26 08:16:00" C01/QFE117 2020-11-26-08.02.29.762000 1100
01 "2020-11-26 08:16:00" C01/QFE137 2020-11-26-08.02.30.039000 1100
01 "2020-11-26 08:21:00" C01/PRM387A 2020-11-26-08.12.17.479000 400
01 "2020-11-26 08:21:01" C01/QFE191 2020-11-26-08.09.01.444000 1100
01 "2020-11-26 08:21:01" C01/QFE236 2020-11-26-08.12.18.309000 1100
01 "2020-11-26 08:21:01" C01/QFE265 2020-11-26-08.12.18.762000 1100
01 "2020-11-26 08:21:01" C01/QFE272 2020-11-26-08.12.19.004000 400
01 "2020-11-26 08:21:01" C01/QFE308 2020-11-26-08.12.19.956000 900
01 "2020-11-26 08:26:00" C01/QFE320 2020-11-26-08.15.36.807000 400
01 "2020-11-26 08:26:00" C01/QFE353 2020-11-26-08.15.37.639000 1100
01 "2020-11-26 08:26:01" C01/QFE375 2020-11-26-08.15.38.223000 1100
01 "2020-11-26 08:31:02" C01/PUD853A 2020-11-26-08.18.54.720000 400
01 "2020-11-26 08:31:03" C01/QFE382 2020-11-26-08.18.56.328000 1100
01 "2020-11-26 08:36:00" C01/PXU276 2020-11-26-08.22.12.726000 1100
01 "2020-11-26 08:36:00" C01/QFE451 2020-11-26-08.22.13.639000 1100
01 "2020-11-26 08:36:00" C01/QFE453 2020-11-26-08.22.13.965000 1100
01 "2020-11-26 08:36:01" C01/QFE480 2020-11-26-08.22.14.628000 1100
01 "2020-11-26 08:36:01" C01/QFE481A 2020-11-26-08.22.14.896000 400
01 "2020-11-26 08:36:01" C01/QFE488 2020-11-26-08.25.31.978000 1100
01 "2020-11-26 08:36:02" C01/QFE510 2020-11-26-08.25.32.690000 1100
01 "2020-11-26 08:36:02" C01/QFE536 2020-11-26-08.25.33.548000 1100
01 "2020-11-26 08:36:02" C01/QFE540B 2020-11-26-08.25.33.773000 400
01 "2020-11-26 08:36:02" C01/QFE569 2020-11-26-08.25.33.972000 1100
01 "2020-11-26 08:41:01" C01/QAW477C 2020-11-26-08.32.07.670000 1100
01 "2020-11-26 08:41:01" C01/QBQ763F 2020-11-26-08.32.07.825000 400
01 "2020-11-26 08:41:02" C01/QDL898B 2020-11-26-08.32.08.048000 900
01 "2020-11-26 08:41:02" C01/QDW273A 2020-11-26-08.32.08.130000 1100
01 "2020-11-26 08:41:02" C01/QEM520A 2020-11-26-08.32.08.207000 1100
01 "2020-11-26 08:41:02" C01/QEU971A 2020-11-26-08.32.08.397000 1100
01 "2020-11-26 08:41:03" C01/QEY979A 2020-11-26-08.32.08.702000 900
01 "2020-11-26 08:41:03" C01/QFE648 2020-11-26-08.32.08.922000 400
01 "2020-11-26 08:41:03" C01/QFE742B 2020-11-26-08.32.09.105000 400
01 "2020-11-26 08:44:00" C01/QFE617 2020-11-26-08.28.51.369000 900
01 "2020-11-26 08:46:01" C01/PTT341 2020-11-26-08.35.25.076000 1100
01 "2020-11-26 08:46:01" C01/QFE809 2020-11-26-08.35.26.810000 1100
01 "2020-11-26 08:46:01" C01/QFE852 2020-11-26-08.35.27.064000 1100
01 "2020-11-26 08:51:01" C01/QCQ157 2020-11-26-08.38.44.125000 400
01 "2020-11-26 08:51:01" C01/QFA389 2020-11-26-08.38.44.736000 400
01 "2020-11-26 08:51:01" C01/QFE212 2020-11-26-08.38.44.908000 400
01 "2020-11-26 08:51:01" C01/QFE870 2020-11-26-08.38.45.040000 1100
01 "2020-11-26 08:51:02" C01/QFE872 2020-11-26-08.38.45.135000 400
01 "2020-11-26 08:51:02" C01/QFE882A 2020-11-26-08.38.45.407000 400
01 "2020-11-26 08:55:00" C01/QFE807 2020-11-26-08.35.26.695000 400
01 "2020-11-26 08:56:01" C01/MED726 2020-11-26-08.45.18.041000 400
01 "2020-11-26 08:56:01" C01/PZA991 2020-11-26-08.45.18.515000 1100
01 "2020-11-26 08:56:01" C01/QDP517 2020-11-26-08.45.19.051000 400
01 "2020-11-26 08:56:01" C01/QFE944 2020-11-26-08.42.01.786000 1100
01 "2020-11-26 08:56:02" C01/QFE994A 2020-11-26-08.45.19.327000 1100
01 "2020-11-26 08:56:02" C01/QFF019 2020-11-26-08.45.19.828000 1100
01 "2020-11-26 08:56:02" C01/PTU109A 2020-11-26-08.48.36.422000 400
01 "2020-11-26 08:56:02" C01/PXS514B 2020-11-26-08.48.36.782000 400
01 "2020-11-26 08:56:03" C01/PYF666C 2020-11-26-08.48.36.950000 1100
01 "2020-11-26 08:56:03" C01/QDS563 2020-11-26-08.48.37.398000 400
01 "2020-11-26 08:56:03" C01/QDV331 2020-11-26-08.48.37.514000 400
01 "2020-11-26 08:56:03" C01/QEV113 2020-11-26-08.48.37.862000 400
01 "2020-11-26 08:56:03" C01/QFE512 2020-11-26-08.48.38.392000 400
01 "2020-11-26 08:56:04" C01/QFF121 2020-11-26-08.48.39.545000 1100
01 "2020-11-26 08:56:04" C01/QFF150 2020-11-26-08.48.40.160000 1100
01 "2020-11-26 09:01:01" C01/QFF170C 2020-11-26-08.51.56.546000 400
01 "2020-11-26 09:01:01" C01/QFF176A 2020-11-26-08.51.56.666000 400
01 "2020-11-26 09:01:01" C01/QFF183 2020-11-26-08.51.56.895000 1100
01 "2020-11-26 09:01:02" C01/QFF191A 2020-11-26-08.51.57.063000 400
01 "2020-11-26 09:01:02" C01/QFF204 2020-11-26-08.51.57.361000 1100
01 "2020-11-26 09:01:02" C01/QFF206 2020-11-26-08.51.57.519000 400
01 "2020-11-26 09:01:02" C01/QFF206B 2020-11-26-08.51.57.599000 400
01 "2020-11-26 09:11:02" C01/QFF247B 2020-11-26-08.55.14.097000 400
01 "2020-11-26 09:11:02" C01/QFF277 2020-11-26-08.55.14.472000 1100
01 "2020-11-26 09:11:02" C01/QFF286 2020-11-26-08.55.14.924000 1100
01 "2020-11-26 09:16:01" C01/QFF361 2020-11-26-08.58.32.597000 1100
01 "2020-11-26 09:16:02" C01/QFF407 2020-11-26-09.01.50.924000 1100
